,datetime,user,action,pc
34890,2018-04-01 11:12:28.092875,usr-kum,usb_remove,pc82
34891,2018-04-01 11:12:28.594806,usr-bll,usb_insert,pc34
34892,2018-04-01 11:15:56.783969,usr-wbh,usb_remove,pc55
34893,2018-04-01 11:16:15.713146,usr-ynd,usb_insert,pc99
34894,2018-04-01 11:17:25.491891,usr-nqs,usb_remove,pc68
34895,2018-04-01 11:19:19.853228,usr-nua,usb_remove,pc51
34896,2018-04-01 11:21:35.587283,usr-qhp,usb_insert,pc16
34897,2018-04-01 11:23:11.633921,usr-gpq,usb_remove,pc26
34898,2018-04-01 11:26:24.891472,usr-wbh,usb_remove,pc55
34899,2018-04-01 11:27:13.180776,usr-ynd,usb_remove,pc99
34900,2018-04-01 11:28:43.786104,usr-lok,usb_insert,pc7
34901,2018-04-01 11:30:51.822258,usr-jmh,usb_remove,pc89
34902,2018-04-01 11:31:20.289469,usr-bsv,usb_remove,pc3
34903,2018-04-01 11:32:21.767574,usr-tca,usb_remove,pc76
34904,2018-04-01 11:32:45.467838,usr-jit,usb_insert,pc2
34905,2018-04-01 11:32:47.643230,usr-nqs,usb_insert,pc68
34906,2018-04-01 11:34:20.233017,usr-evb,usb_remove,pc52
34907,2018-04-01 11:34:58.764461,usr-jmh,usb_remove,pc96
34908,2018-04-01 11:36:13.931898,usr-tiy,usb_insert,pc22
34909,2018-04-01 11:37:00.246685,usr-qpx,usb_insert,pc87
34910,2018-04-01 11:39:21.542148,usr-ezl,usb_remove,pc86
34911,2018-04-01 11:39:48.672882,usr-ubi,usb_remove,pc30
34912,2018-04-01 11:40:48.988275,usr-wda,usb_remove,pc83
34913,2018-04-01 11:41:34.706289,usr-lok,usb_remove,pc7
34914,2018-04-01 11:44:12.486086,usr-jmh,usb_insert,pc89
34915,2018-04-01 11:46:00.898923,usr-jmh,usb_remove,pc96
34916,2018-04-01 11:46:42.353142,usr-jit,usb_remove,pc2
34917,2018-04-01 11:48:01.700335,usr-qpx,usb_remove,pc87
34918,2018-04-01 11:51:21.657566,usr-aqd,usb_insert,pc70
34919,2018-04-01 11:53:30.952214,usr-bll,usb_remove,pc34
34920,2018-04-01 11:53:37.140047,usr-qib,usb_remove,pc6
34921,2018-04-01 11:53:47.586022,usr-jmh,usb_remove,pc96
34922,2018-04-01 11:53:55.777863,usr-sdc,usb_insert,pc92
34923,2018-04-01 11:54:48.766327,usr-tiy,usb_remove,pc22
34924,2018-04-01 11:56:06.768859,usr-ylm,usb_insert,pc80
34925,2018-04-01 11:56:27.182482,usr-wda,usb_insert,pc83
34926,2018-04-01 11:59:00.278653,usr-wda,usb_insert,pc83
34927,2018-04-01 11:59:16.560801,usr-biy,usb_insert,pc44
34928,2018-04-01 11:59:28.043304,usr-gpq,usb_remove,pc26
34929,2018-04-01 11:59:41.805195,usr-bsv,usb_insert,pc3
34930,2018-04-01 12:02:07.468568,usr-qhp,usb_remove,pc16
34931,2018-04-01 12:04:33.123633,usr-tca,usb_insert,pc76
34932,2018-04-01 12:04:38.916134,usr-bll,usb_insert,pc34
34933,2018-04-01 12:05:19.717076,usr-qxc,usb_insert,pc61
34934,2018-04-01 12:05:23.165925,usr-biy,usb_remove,pc44
34935,2018-04-01 12:06:28.777255,usr-nqs,usb_insert,pc68
34936,2018-04-01 12:10:27.511089,usr-wda,usb_remove,pc83
34937,2018-04-01 12:10:36.908020,usr-aqd,usb_remove,pc70
34938,2018-04-01 12:14:06.893612,usr-qas,usb_insert,pc67
34939,2018-04-01 12:15:16.841268,usr-hha,usb_insert,pc9
34940,2018-04-01 12:18:07.313224,usr-ezl,usb_insert,pc86
34941,2018-04-01 12:19:15.914419,usr-tsn,usb_insert,pc25
34942,2018-04-01 12:21:22.745037,usr-jjz,usb_insert,pc23
34943,2018-04-01 12:22:02.421486,usr-ezl,usb_remove,pc86
34944,2018-04-01 12:24:01.396395,usr-qas,usb_insert,pc67
34945,2018-04-01 12:24:40.324776,usr-sdc,usb_remove,pc92
34946,2018-04-01 12:25:15.261538,usr-jmh,usb_remove,pc89
34947,2018-04-01 12:26:59.746724,usr-wda,usb_remove,pc83
34948,2018-04-01 12:30:49.174348,usr-tca,usb_remove,pc76
34949,2018-04-01 12:32:42.683207,usr-nqs,usb_remove,pc68
34950,2018-04-01 12:32:55.347508,usr-hha,usb_insert,pc9
34951,2018-04-01 12:33:57.426348,usr-nqs,usb_insert,pc68
34952,2018-04-01 12:35:45.580876,usr-hha,usb_remove,pc9
34953,2018-04-01 12:37:23.185791,usr-bll,usb_remove,pc34
34954,2018-04-01 12:39:22.483098,usr-qas,usb_remove,pc67
34955,2018-04-01 12:42:17.352437,usr-qpx,usb_insert,pc87
34956,2018-04-01 12:43:28.642836,usr-tiy,usb_insert,pc22
34957,2018-04-01 12:44:46.862571,usr-nqs,usb_remove,pc68
34958,2018-04-01 12:45:31.288510,usr-lof,usb_insert,pc14
34959,2018-04-01 12:46:35.488867,usr-ylm,usb_remove,pc80
34960,2018-04-01 12:47:10.545148,usr-jit,usb_insert,pc2
34961,2018-04-01 12:49:58.387453,usr-bsv,usb_insert,pc3
34962,2018-04-01 12:52:17.669176,usr-ylz,usb_insert,pc13
34963,2018-04-01 12:53:53.527120,usr-hha,usb_remove,pc9
34964,2018-04-01 12:53:58.647009,usr-jit,usb_remove,pc2
34965,2018-04-01 12:56:27.881871,usr-bcc,usb_insert,pc0
34966,2018-04-01 12:56:41.309487,usr-bsv,usb_remove,pc3
34967,2018-04-01 12:57:06.859303,usr-qas,usb_remove,pc67
34968,2018-04-01 12:58:40.977354,usr-qxc,usb_remove,pc61
34969,2018-04-01 13:00:00.815828,usr-lof,usb_insert,pc14
34970,2018-04-01 13:00:55.069751,usr-vwc,usb_insert,pc91
34971,2018-04-01 13:02:04.643996,usr-ylz,usb_remove,pc13
34972,2018-04-01 13:08:35.075887,usr-aqd,usb_insert,pc70
34973,2018-04-01 13:08:37.298714,usr-jjz,usb_remove,pc23
34974,2018-04-01 13:14:18.127047,usr-vko,usb_insert,pc97
34975,2018-04-01 13:15:05.263942,usr-tiy,usb_remove,pc22
34976,2018-04-01 13:16:50.014982,usr-qpx,usb_remove,pc87
34977,2018-04-01 13:16:51.518156,usr-biy,usb_insert,pc44
34978,2018-04-01 13:17:09.137258,usr-tsn,usb_remove,pc25
34979,2018-04-01 13:17:55.084198,usr-fxz,usb_insert,pc1
34980,2018-04-01 13:21:11.313681,usr-nqs,usb_remove,pc68
34981,2018-04-01 13:22:42.749506,usr-vwc,usb_remove,pc91
34982,2018-04-01 13:25:17.617694,usr-bsv,usb_remove,pc3
34983,2018-04-01 13:27:34.522504,usr-ory,usb_insert,pc43
34984,2018-04-01 13:28:00.217987,usr-pog,usb_insert,pc75
34985,2018-04-01 13:32:38.882580,usr-lof,usb_remove,pc14
34986,2018-04-01 13:33:42.759990,usr-aqd,usb_remove,pc70
34987,2018-04-01 13:34:32.368787,usr-ynd,usb_insert,pc99
34988,2018-04-01 13:36:10.092102,usr-hcv,usb_insert,pc46
34989,2018-04-01 13:36:43.056720,usr-czc,usb_insert,pc94
34990,2018-04-01 13:38:15.014897,usr-rez,usb_insert,pc93
34991,2018-04-01 13:38:34.168476,usr-lof,usb_remove,pc14
34992,2018-04-01 13:39:55.142724,usr-pog,usb_insert,pc75
34993,2018-04-01 13:40:11.094292,usr-czc,usb_remove,pc94
34994,2018-04-01 13:40:53.828759,usr-ory,usb_insert,pc43
34995,2018-04-01 13:48:26.833249,usr-bcc,usb_remove,pc0
34996,2018-04-01 13:49:58.292640,usr-rez,usb_insert,pc93
34997,2018-04-01 13:52:07.996265,usr-pqk,usb_insert,pc49
34998,2018-04-01 13:54:14.036545,usr-ihg,usb_insert,pc32
34999,2018-04-01 13:57:05.026719,usr-jit,usb_insert,pc2
35000,2018-04-01 13:57:05.934480,usr-bcc,usb_insert,pc0
35001,2018-04-01 13:57:54.850632,usr-ihg,usb_remove,pc32
35002,2018-04-01 13:58:13.130837,usr-bcc,usb_remove,pc0
35003,2018-04-01 13:58:25.177227,usr-qvr,usb_insert,pc11
35004,2018-04-01 13:58:29.011225,usr-lvo,usb_insert,pc18
35005,2018-04-01 13:58:34.034502,usr-ynd,usb_insert,pc99
35006,2018-04-01 13:59:28.820816,usr-jmh,usb_insert,pc96
35007,2018-04-01 13:59:38.067347,usr-aqd,usb_insert,pc70
35008,2018-04-01 13:59:41.704889,usr-tir,usb_insert,pc90
35009,2018-04-01 14:01:33.740717,usr-aqd,usb_remove,pc70
35010,2018-04-01 14:01:44.876156,usr-ory,usb_remove,pc43
35011,2018-04-01 14:03:22.561390,usr-kxa,usb_insert,pc28
35012,2018-04-01 14:03:54.047889,usr-fxz,usb_remove,pc1
35013,2018-04-01 14:04:13.561349,usr-pqk,usb_remove,pc49
35014,2018-04-01 14:04:28.941595,usr-vko,usb_remove,pc97
35015,2018-04-01 14:05:02.519477,usr-fxz,usb_insert,pc1
35016,2018-04-01 14:05:34.420235,usr-bsv,usb_insert,pc3
35017,2018-04-01 14:10:12.355225,usr-bll,usb_insert,pc34
35018,2018-04-01 14:10:23.588081,usr-wli,usb_insert,pc58
35019,2018-04-01 14:11:25.877137,usr-jit,usb_insert,pc2
35020,2018-04-01 14:16:17.190678,usr-kxa,usb_remove,pc28
35021,2018-04-01 14:16:28.226678,usr-biy,usb_remove,pc44
35022,2018-04-01 14:16:40.440064,usr-gpq,usb_insert,pc26
35023,2018-04-01 14:18:16.972211,usr-nua,usb_insert,pc51
35024,2018-04-01 14:20:03.701455,usr-nua,usb_remove,pc51
35025,2018-04-01 14:21:43.717786,usr-bmn,usb_insert,pc60
35026,2018-04-01 14:22:45.175723,usr-tir,usb_remove,pc90
35027,2018-04-01 14:25:42.126216,usr-ynd,usb_remove,pc99
35028,2018-04-01 14:26:20.415926,usr-ezl,usb_insert,pc86
35029,2018-04-01 14:26:53.274206,usr-rez,usb_remove,pc93
35030,2018-04-01 14:27:00.656173,usr-rez,usb_remove,pc93
35031,2018-04-01 14:27:44.102514,usr-pog,usb_remove,pc75
35032,2018-04-01 14:28:00.734373,usr-qhp,usb_insert,pc16
35033,2018-04-01 14:28:23.291057,usr-ezl,usb_remove,pc86
35034,2018-04-01 14:28:53.151777,usr-tca,usb_insert,pc76
35035,2018-04-01 14:29:22.390562,usr-aqd,usb_insert,pc70
35036,2018-04-01 14:30:29.799507,usr-bsv,usb_remove,pc3
35037,2018-04-01 14:31:00.655543,usr-ynd,usb_remove,pc99
35038,2018-04-01 14:31:15.399098,usr-tca,usb_remove,pc76
35039,2018-04-01 14:32:33.953085,usr-lof,usb_insert,pc14
35040,2018-04-01 14:33:30.351163,usr-pog,usb_remove,pc75
35041,2018-04-01 14:33:42.964533,usr-hcv,usb_remove,pc46
35042,2018-04-01 14:33:58.226030,usr-aqd,usb_remove,pc70
35043,2018-04-01 14:35:24.738803,usr-bcc,usb_insert,pc0
35044,2018-04-01 14:37:29.466350,usr-ory,usb_remove,pc43
35045,2018-04-01 14:38:47.732150,usr-wbh,usb_insert,pc55
35046,2018-04-01 14:38:53.854480,usr-lvo,usb_remove,pc18
35047,2018-04-01 14:39:45.410244,usr-fxz,usb_insert,pc1
35048,2018-04-01 14:39:52.047100,usr-jit,usb_remove,pc2
35049,2018-04-01 14:42:01.883081,usr-bmn,usb_remove,pc60
35050,2018-04-01 14:42:21.074391,usr-qvr,usb_insert,pc11
35051,2018-04-01 14:42:55.145697,usr-uhq,usb_insert,pc54
35052,2018-04-01 14:42:57.078770,usr-bcc,usb_remove,pc0
35053,2018-04-01 14:45:19.292175,usr-ylm,usb_insert,pc80
35054,2018-04-01 14:47:15.155939,usr-jmh,usb_remove,pc96
35055,2018-04-01 14:49:00.038938,usr-qvr,usb_remove,pc11
35056,2018-04-01 14:49:52.530751,usr-qhp,usb_insert,pc16
35057,2018-04-01 14:50:58.379269,usr-hha,usb_insert,pc9
35058,2018-04-01 14:51:03.341061,usr-jit,usb_remove,pc2
35059,2018-04-01 14:51:20.637701,usr-wbh,usb_remove,pc55
35060,2018-04-01 14:53:32.452808,usr-tir,usb_insert,pc90
35061,2018-04-01 14:55:35.596532,usr-wli,usb_remove,pc58
35062,2018-04-01 14:56:06.885084,usr-ylm,usb_remove,pc80
35063,2018-04-01 14:56:45.729221,usr-gpq,usb_remove,pc26
35064,2018-04-01 14:57:10.119182,usr-bll,usb_remove,pc34
35065,2018-04-01 14:57:45.371761,usr-wbh,usb_insert,pc55
35066,2018-04-01 14:59:33.519530,usr-qvr,usb_remove,pc11
35067,2018-04-01 14:59:46.515997,usr-wli,usb_insert,pc58
35068,2018-04-01 15:00:14.713728,usr-uhq,usb_remove,pc54
35069,2018-04-01 15:04:23.385813,usr-fxz,usb_remove,pc1
35070,2018-04-01 15:08:05.649576,usr-qhp,usb_remove,pc16
35071,2018-04-01 15:11:07.709265,usr-jjz,usb_insert,pc23
35072,2018-04-01 15:14:37.988906,usr-bmn,usb_insert,pc60
35073,2018-04-01 15:16:23.931320,usr-qas,usb_insert,pc67
35074,2018-04-01 15:17:40.366224,usr-ylm,usb_insert,pc80
35075,2018-04-01 15:18:08.676539,usr-ylz,usb_insert,pc13
35076,2018-04-01 15:21:07.333586,usr-qib,usb_insert,pc6
35077,2018-04-01 15:21:28.449407,usr-qhp,usb_remove,pc16
35078,2018-04-01 15:22:01.501460,usr-kxa,usb_insert,pc28
35079,2018-04-01 15:24:25.701312,usr-lof,usb_remove,pc14
35080,2018-04-01 15:25:31.216055,usr-fxz,usb_remove,pc1
35081,2018-04-01 15:25:37.896329,usr-kxa,usb_insert,pc28
35082,2018-04-01 15:26:19.902953,usr-kxa,usb_remove,pc28
35083,2018-04-01 15:26:36.384147,usr-wbh,usb_remove,pc55
35084,2018-04-01 15:31:24.547874,usr-vwc,usb_insert,pc91
35085,2018-04-01 15:31:35.983926,usr-kii,usb_insert,pc50
35086,2018-04-01 15:34:00.853141,usr-kii,usb_remove,pc50
35087,2018-04-01 15:36:05.934021,usr-ynd,usb_insert,pc99
35088,2018-04-01 15:41:01.978236,usr-bcc,usb_insert,pc0
35089,2018-04-01 15:44:59.333741,usr-kxa,usb_remove,pc28
35090,2018-04-01 15:45:31.687383,usr-hha,usb_remove,pc9
35091,2018-04-01 15:47:11.744879,usr-tir,usb_remove,pc90
35092,2018-04-01 15:49:14.261460,usr-qpx,usb_insert,pc87
35093,2018-04-01 15:55:44.075745,usr-qlr,usb_insert,pc5
35094,2018-04-01 15:56:45.816722,usr-wli,usb_remove,pc58
35095,2018-04-01 15:59:22.978227,usr-bmn,usb_remove,pc60
35096,2018-04-01 16:01:38.753596,usr-qib,usb_remove,pc6
35097,2018-04-01 16:01:49.855292,usr-ylz,usb_remove,pc13
35098,2018-04-01 16:02:47.550139,usr-ynd,usb_remove,pc99
35099,2018-04-01 16:09:35.518133,usr-czc,usb_insert,pc94
35100,2018-04-01 16:09:40.279656,usr-qas,usb_remove,pc67
35101,2018-04-01 16:10:41.293106,usr-jjz,usb_remove,pc23
35102,2018-04-01 16:13:40.075645,usr-qpx,usb_remove,pc87
35103,2018-04-01 16:15:31.955758,usr-vwc,usb_remove,pc91
35104,2018-04-01 16:15:47.127108,usr-czc,usb_remove,pc94
35105,2018-04-01 16:16:46.581068,usr-ylm,usb_remove,pc80
35106,2018-04-01 16:22:22.103429,usr-zob,usb_insert,pc74
35107,2018-04-01 16:24:20.697797,usr-tsn,usb_insert,pc25
35108,2018-04-01 16:32:09.146318,usr-tir,usb_insert,pc90
35109,2018-04-01 16:35:05.391055,usr-bcc,usb_remove,pc0
35110,2018-04-01 16:37:25.258554,usr-ubi,usb_insert,pc30
35111,2018-04-01 16:40:26.879442,usr-jwl,usb_insert,pc71
35112,2018-04-01 16:45:12.261332,usr-vwc,usb_insert,pc91
35113,2018-04-01 16:47:30.425573,usr-hcv,usb_insert,pc46
35114,2018-04-01 16:50:32.725599,usr-qlr,usb_remove,pc5
35115,2018-04-01 16:55:30.287715,usr-vwc,usb_remove,pc91
35116,2018-04-01 16:57:41.321903,usr-jwl,usb_remove,pc71
35117,2018-04-01 16:57:42.406933,usr-ubi,usb_remove,pc30
35118,2018-04-01 16:57:49.090279,usr-nua,usb_insert,pc51
35119,2018-04-01 16:59:50.886435,usr-tsn,usb_insert,pc25
35120,2018-04-01 17:07:00.288106,usr-tir,usb_remove,pc90
35121,2018-04-01 17:07:47.602969,usr-zob,usb_remove,pc74
35122,2018-04-01 17:09:08.467866,usr-tsn,usb_remove,pc25
35123,2018-04-01 17:17:02.991018,usr-tir,usb_insert,pc90
35124,2018-04-01 17:17:41.148678,usr-tsn,usb_remove,pc25
35125,2018-04-01 17:19:15.752778,usr-tir,usb_insert,pc90
35126,2018-04-01 17:24:22.045767,usr-nua,usb_remove,pc51
35127,2018-04-01 17:34:21.757849,usr-tsn,usb_insert,pc25
35128,2018-04-01 17:36:56.149484,usr-hcv,usb_remove,pc46
35129,2018-04-01 17:37:01.314850,usr-tsn,usb_remove,pc25
35130,2018-04-01 17:40:29.798793,usr-rez,usb_insert,pc93
35131,2018-04-01 17:43:47.288056,usr-tir,usb_insert,pc90
35132,2018-04-01 17:45:11.315419,usr-sdc,usb_insert,pc92
35133,2018-04-01 17:45:25.565526,usr-tir,usb_remove,pc90
35134,2018-04-01 17:45:52.219697,usr-zob,usb_insert,pc74
35135,2018-04-01 17:54:16.430537,usr-zob,usb_insert,pc74
35136,2018-04-01 17:54:50.994864,usr-biy,usb_insert,pc44
35137,2018-04-01 17:58:18.830560,usr-tir,usb_remove,pc90
35138,2018-04-01 18:00:03.131312,usr-biy,usb_remove,pc44
35139,2018-04-01 18:04:40.115094,usr-zob,usb_insert,pc74
35140,2018-04-01 18:07:45.743834,usr-zob,usb_remove,pc74
35141,2018-04-01 18:13:56.014697,usr-tsn,usb_insert,pc25
35142,2018-04-01 18:14:16.682992,usr-zob,usb_remove,pc74
35143,2018-04-01 18:15:04.870898,usr-rez,usb_remove,pc93
35144,2018-04-01 18:18:48.079361,usr-zob,usb_remove,pc74
35145,2018-04-01 18:19:25.731505,usr-gpq,usb_insert,pc26
35146,2018-04-01 18:27:33.116815,usr-sdc,usb_remove,pc92
35147,2018-04-01 18:33:38.764508,usr-tsn,usb_remove,pc25
35148,2018-04-01 18:40:27.554397,usr-tir,usb_remove,pc90
35149,2018-04-01 18:51:48.714917,usr-gpq,usb_insert,pc26
35150,2018-04-01 19:00:26.232593,usr-gpq,usb_remove,pc26
35151,2018-04-01 19:16:05.837231,usr-zob,usb_insert,pc74
35152,2018-04-01 19:17:25.627383,usr-sdc,usb_insert,pc92
35153,2018-04-01 19:20:04.320929,usr-zob,usb_remove,pc74
35154,2018-04-01 19:31:59.323084,usr-bcc,usb_insert,pc0
35155,2018-04-01 19:34:02.550265,usr-sdc,usb_remove,pc92
35156,2018-04-01 19:41:42.132254,usr-ynd,usb_insert,pc99
35157,2018-04-01 19:48:52.684540,usr-bcc,usb_remove,pc0
35158,2018-04-01 19:50:33.237313,usr-gpq,usb_remove,pc26
35159,2018-04-01 19:53:09.347887,usr-ynd,usb_insert,pc99
35160,2018-04-01 20:24:39.048568,usr-ynd,usb_remove,pc99
35161,2018-04-01 20:33:07.732809,usr-ynd,usb_remove,pc99
35162,2018-04-02 04:50:14.059606,usr-pjl,usb_insert,pc85
35163,2018-04-02 05:04:14.065104,usr-zob,usb_insert,pc74
35164,2018-04-02 05:09:48.362902,usr-kum,usb_insert,pc82
35165,2018-04-02 05:21:09.064498,usr-qlr,usb_insert,pc5
35166,2018-04-02 05:22:38.805036,usr-kum,usb_remove,pc82
35167,2018-04-02 05:24:22.952199,usr-zob,usb_remove,pc74
35168,2018-04-02 05:25:54.345497,usr-pjl,usb_remove,pc85
35169,2018-04-02 05:26:36.245109,usr-tir,usb_insert,pc90
35170,2018-04-02 05:32:14.380035,usr-qlr,usb_remove,pc5
35171,2018-04-02 05:33:08.478124,usr-kxa,usb_insert,pc28
35172,2018-04-02 05:40:45.499842,usr-kxa,usb_remove,pc28
35173,2018-04-02 06:06:55.539550,usr-biy,usb_insert,pc44
35174,2018-04-02 06:07:57.850648,usr-ynd,usb_insert,pc99
35175,2018-04-02 06:18:28.773435,usr-tir,usb_remove,pc90
35176,2018-04-02 06:35:05.239951,usr-lok,usb_insert,pc7
35177,2018-04-02 06:41:48.943642,usr-tsn,usb_insert,pc25
35178,2018-04-02 06:42:18.086504,usr-ynd,usb_remove,pc99
35179,2018-04-02 06:48:47.749308,usr-tsn,usb_remove,pc25
35180,2018-04-02 06:51:36.802190,usr-gpq,usb_insert,pc26
35181,2018-04-02 06:52:32.804494,usr-lok,usb_remove,pc7
35182,2018-04-02 06:53:02.721882,usr-jwl,usb_insert,pc71
35183,2018-04-02 06:53:14.924492,usr-tiy,usb_insert,pc22
35184,2018-04-02 06:56:50.120978,usr-biy,usb_remove,pc44
35185,2018-04-02 07:00:55.792148,usr-tiy,usb_remove,pc22
35186,2018-04-02 07:03:29.908116,usr-gpq,usb_insert,pc26
35187,2018-04-02 07:03:59.354599,usr-tir,usb_insert,pc90
35188,2018-04-02 07:06:51.100342,usr-pog,usb_insert,pc75
35189,2018-04-02 07:11:13.435784,usr-ylm,usb_insert,pc80
35190,2018-04-02 07:19:14.819366,usr-tsn,usb_insert,pc25
35191,2018-04-02 07:23:37.125039,usr-qpx,usb_insert,pc87
35192,2018-04-02 07:24:27.472358,usr-pog,usb_remove,pc75
35193,2018-04-02 07:25:57.336292,usr-tir,usb_remove,pc90
35194,2018-04-02 07:26:14.798222,usr-kum,usb_insert,pc82
35195,2018-04-02 07:27:58.050029,usr-ylm,usb_remove,pc80
35196,2018-04-02 07:29:05.514769,usr-qpx,usb_remove,pc87
35197,2018-04-02 07:35:46.810115,usr-ynd,usb_insert,pc99
35198,2018-04-02 07:37:10.142149,usr-jwl,usb_remove,pc71
35199,2018-04-02 07:37:24.817944,usr-jwl,usb_insert,pc71
35200,2018-04-02 07:38:52.021195,usr-jwl,usb_remove,pc71
35201,2018-04-02 07:40:58.104119,usr-kum,usb_remove,pc82
35202,2018-04-02 07:47:04.103964,usr-jwl,usb_insert,pc71
35203,2018-04-02 07:47:23.455891,usr-qib,usb_insert,pc6
35204,2018-04-02 07:48:37.536298,usr-ynd,usb_remove,pc99
35205,2018-04-02 07:51:00.127684,usr-gpq,usb_remove,pc26
35206,2018-04-02 07:59:12.034312,usr-gpq,usb_remove,pc26
35207,2018-04-02 08:02:13.706903,usr-qib,usb_remove,pc6
35208,2018-04-02 08:02:39.924246,usr-tsn,usb_remove,pc25
35209,2018-04-02 08:09:24.893915,usr-biy,usb_insert,pc44
35210,2018-04-02 08:13:52.242212,usr-jwl,usb_remove,pc71
35211,2018-04-02 08:22:55.636580,usr-biy,usb_remove,pc44
35212,2018-04-02 08:31:56.353217,usr-bcc,usb_insert,pc0
35213,2018-04-02 08:41:51.254187,usr-bmn,usb_insert,pc60
35214,2018-04-02 08:43:31.602333,usr-ynd,usb_insert,pc99
35215,2018-04-02 08:44:22.898990,usr-ihg,usb_insert,pc32
35216,2018-04-02 08:44:30.426223,usr-tir,usb_insert,pc90
35217,2018-04-02 08:47:46.018961,usr-bcc,usb_remove,pc0
35218,2018-04-02 08:54:05.923914,usr-sdc,usb_insert,pc92
35219,2018-04-02 08:57:45.236983,usr-qlr,usb_insert,pc5
35220,2018-04-02 09:08:31.700368,usr-bmn,usb_remove,pc60
35221,2018-04-02 09:09:03.877573,usr-ylz,usb_insert,pc13
35222,2018-04-02 09:09:43.611483,usr-qvr,usb_insert,pc11
35223,2018-04-02 09:12:34.888317,usr-lok,usb_insert,pc7
35224,2018-04-02 09:14:03.625333,usr-lok,usb_remove,pc7
35225,2018-04-02 09:15:57.408649,usr-sdc,usb_remove,pc92
35226,2018-04-02 09:16:53.785980,usr-qlr,usb_remove,pc5
35227,2018-04-02 09:17:46.274664,usr-ynd,usb_remove,pc99
35228,2018-04-02 09:22:55.884837,usr-ylz,usb_insert,pc13
35229,2018-04-02 09:24:27.929476,usr-ylm,usb_insert,pc80
35230,2018-04-02 09:24:35.674180,usr-lof,usb_insert,pc14
35231,2018-04-02 09:25:46.057721,usr-gpq,usb_insert,pc26
35232,2018-04-02 09:25:50.484960,usr-ihg,usb_remove,pc32
35233,2018-04-02 09:28:55.900523,usr-pqk,usb_insert,pc49
35234,2018-04-02 09:28:59.104712,usr-aqd,usb_insert,pc70
35235,2018-04-02 09:31:21.072488,usr-qas,usb_insert,pc67
35236,2018-04-02 09:34:32.580757,usr-aqd,usb_remove,pc70
35237,2018-04-02 09:34:37.946289,usr-ylm,usb_insert,pc80
35238,2018-04-02 09:36:45.662142,usr-zob,usb_insert,pc74
35239,2018-04-02 09:36:52.025246,usr-wda,usb_insert,pc83
35240,2018-04-02 09:36:57.788413,usr-nqs,usb_insert,pc68
35241,2018-04-02 09:39:26.121861,usr-wbh,usb_insert,pc55
35242,2018-04-02 09:40:52.057201,usr-jwl,usb_insert,pc71
35243,2018-04-02 09:42:27.886730,usr-tir,usb_remove,pc90
35244,2018-04-02 09:42:43.614369,usr-lof,usb_remove,pc14
35245,2018-04-02 09:43:50.196497,usr-ylm,usb_remove,pc80
35246,2018-04-02 09:44:43.989138,usr-ylz,usb_remove,pc13
35247,2018-04-02 09:44:46.472022,usr-gpq,usb_remove,pc26
35248,2018-04-02 09:46:53.855001,usr-bll,usb_insert,pc34
35249,2018-04-02 09:48:55.077011,usr-nqs,usb_remove,pc68
35250,2018-04-02 09:50:00.311357,usr-pqk,usb_remove,pc49
35251,2018-04-02 09:50:47.286999,usr-wbh,usb_remove,pc55
35252,2018-04-02 09:52:02.260227,usr-qvr,usb_remove,pc11
35253,2018-04-02 09:59:35.651918,usr-uhq,usb_insert,pc54
35254,2018-04-02 10:00:02.362572,usr-bll,usb_insert,pc34
35255,2018-04-02 10:03:30.750493,usr-qas,usb_insert,pc67
35256,2018-04-02 10:03:43.223566,usr-ylm,usb_remove,pc80
35257,2018-04-02 10:03:53.742958,usr-qhp,usb_insert,pc16
35258,2018-04-02 10:05:07.277858,usr-ylz,usb_remove,pc13
35259,2018-04-02 10:09:16.677515,usr-czc,usb_insert,pc94
35260,2018-04-02 10:11:00.619491,usr-jwl,usb_remove,pc71
35261,2018-04-02 10:11:43.707606,usr-bsv,usb_insert,pc3
35262,2018-04-02 10:12:28.251868,usr-qas,usb_remove,pc67
35263,2018-04-02 10:14:00.849153,usr-zob,usb_remove,pc74
35264,2018-04-02 10:14:24.513010,usr-jmh,usb_insert,pc96
35265,2018-04-02 10:16:04.338883,usr-tca,usb_insert,pc76
35266,2018-04-02 10:17:21.028115,usr-qas,usb_remove,pc67
35267,2018-04-02 10:19:20.213326,usr-qvr,usb_insert,pc11
35268,2018-04-02 10:19:40.424158,usr-zob,usb_insert,pc74
35269,2018-04-02 10:19:45.283423,usr-sdc,usb_insert,pc92
35270,2018-04-02 10:21:23.831127,usr-qhp,usb_remove,pc16
35271,2018-04-02 10:27:56.767745,usr-bll,usb_remove,pc34
35272,2018-04-02 10:28:29.488849,usr-bsv,usb_remove,pc3
35273,2018-04-02 10:30:31.452937,usr-wli,usb_insert,pc58
35274,2018-04-02 10:30:43.038174,usr-wda,usb_remove,pc83
35275,2018-04-02 10:32:06.180103,usr-mgv,usb_insert,pc65
35276,2018-04-02 10:33:52.342102,usr-qvr,usb_insert,pc11
35277,2018-04-02 10:34:49.056937,usr-wli,usb_remove,pc58
35278,2018-04-02 10:35:58.645632,usr-qvr,usb_remove,pc11
35279,2018-04-02 10:36:10.541818,usr-bmn,usb_insert,pc60
35280,2018-04-02 10:36:31.782190,usr-uhq,usb_remove,pc54
35281,2018-04-02 10:39:05.203278,usr-jmh,usb_remove,pc96
