,datetime,user,action,pc
15910,2018-03-21 15:04:49,usr-uhq,logoff,pc54
15911,2018-03-21 15:07:07,usr-wbh,logoff,pc55
15912,2018-03-21 15:10:22,usr-czc,logoff,pc94
15913,2018-03-21 15:11:25,usr-qvr,logoff,pc11
15914,2018-03-21 15:15:27,usr-bmn,logoff,pc60
15915,2018-03-21 15:15:30,usr-kxa,logoff,pc28
15916,2018-03-21 15:15:39,usr-evb,logoff,pc52
15917,2018-03-21 15:16:18,usr-qib,logoff,pc6
15918,2018-03-21 15:24:04,usr-ezl,logoff,pc86
15919,2018-03-21 15:25:39,usr-jmh,logoff,pc89
15920,2018-03-21 15:30:15,usr-qlr,logoff,pc5
15921,2018-03-21 15:38:58,usr-pjl,logoff,pc85
15922,2018-03-21 15:39:14,usr-ylm,logoff,pc80
15923,2018-03-21 15:49:30,usr-qxc,logoff,pc61
15924,2018-03-21 15:51:13,usr-bsv,logoff,pc3
15925,2018-03-21 15:55:44,usr-tiy,logoff,pc22
15926,2018-03-21 16:02:55,usr-mgv,logoff,pc65
15927,2018-03-21 16:02:58,usr-qpx,logoff,pc87
15928,2018-03-21 16:08:08,usr-cab,logoff,pc36
15929,2018-03-21 16:09:57,usr-kum,logoff,pc82
15930,2018-03-21 16:21:03,usr-pog,logoff,pc75
15931,2018-03-21 16:30:07,usr-lok,logoff,pc7
15932,2018-03-21 16:37:26,usr-lvo,logoff,pc18
15933,2018-03-21 16:57:04,usr-lof,logoff,pc14
15934,2018-03-21 16:59:55,usr-ihg,logoff,pc32
15935,2018-03-21 17:00:23,usr-iqy,logoff,pc59
15936,2018-03-21 17:01:02,usr-vnd,logoff,pc72
15937,2018-03-21 17:06:15,usr-ylz,logoff,pc13
15938,2018-03-21 17:17:09,usr-ali,logoff,pc37
15939,2018-03-21 17:18:55,usr-ory,logoff,pc43
15940,2018-03-21 17:22:01,usr-vwc,logoff,pc91
15941,2018-03-21 17:28:56,usr-ozn,logoff,pc12
15942,2018-03-21 17:34:17,usr-fxz,logoff,pc1
15943,2018-03-21 17:34:36,usr-wda,logoff,pc83
15944,2018-03-21 17:34:47,usr-ams,logoff,pc39
15945,2018-03-21 17:35:07,usr-kii,logoff,pc50
15946,2018-03-21 17:36:22,usr-ubi,logoff,pc30
15947,2018-03-21 17:37:03,usr-jjz,logoff,pc23
15948,2018-03-21 17:37:49,usr-idd,logoff,pc81
15949,2018-03-21 17:38:19,usr-jmh,logoff,pc96
15950,2018-03-21 17:39:34,usr-hcv,logoff,pc46
15951,2018-03-21 17:39:56,usr-eff,logoff,pc53
15952,2018-03-21 17:41:22,usr-vac,logoff,pc35
15953,2018-03-21 17:43:24,usr-gxd,logoff,pc29
15954,2018-03-21 17:45:18,usr-wli,logoff,pc58
15955,2018-03-21 17:47:31,usr-qas,logoff,pc67
15956,2018-03-21 17:49:11,usr-jkp,logoff,pc42
15957,2018-03-21 17:49:24,usr-vzu,logoff,pc95
15958,2018-03-21 17:50:00,usr-ljx,logoff,pc77
15959,2018-03-21 17:52:46,usr-oci,logoff,pc56
15960,2018-03-21 17:54:20,usr-ypg,logoff,pc78
15961,2018-03-21 17:58:42,usr-nua,logoff,pc51
15962,2018-03-21 17:59:05,usr-heb,logoff,pc40
15963,2018-03-21 17:59:28,usr-aqd,logoff,pc70
15964,2018-03-21 18:28:42,usr-hkw,logoff,pc21
15965,2018-03-21 18:45:51,usr-bnw,logoff,pc33
15966,2018-03-21 19:00:53,usr-pyb,logoff,pc84
15967,2018-03-21 19:44:43,usr-vtc,logoff,pc27
15968,2018-03-21 19:54:29,usr-mwx,logoff,pc15
15969,2018-03-21 20:11:27,usr-fxf,logoff,pc38
15970,2018-03-21 20:17:56,usr-ooj,logoff,pc64
15971,2018-03-21 20:31:03,usr-zob,logoff,pc74
15972,2018-03-21 20:32:28,usr-htz,logoff,pc57
15973,2018-03-21 20:41:01,usr-gyv,logoff,pc73
15974,2018-03-21 20:42:03,usr-dvz,logoff,pc69
15975,2018-03-21 21:27:09,usr-twe,logoff,pc45
15976,2018-03-21 21:35:29,usr-tsn,logoff,pc25
15977,2018-03-21 21:36:01,usr-biy,logoff,pc44
15978,2018-03-21 21:43:20,usr-tir,logoff,pc90
15979,2018-03-21 21:57:44,usr-nqf,logoff,pc8
15980,2018-03-21 22:07:14,usr-qrq,logoff,pc24
15981,2018-03-21 22:14:10,usr-lmw,logoff,pc79
15982,2018-03-21 22:22:53,usr-tux,logoff,pc41
15983,2018-03-21 22:25:01,usr-jwl,logoff,pc71
15984,2018-03-21 22:32:00,usr-ynd,logoff,pc99
15985,2018-03-21 22:33:03,usr-vdy,logoff,pc31
15986,2018-03-21 22:34:56,usr-num,logoff,pc4
15987,2018-03-21 22:40:24,usr-znp,logoff,pc88
15988,2018-03-21 22:43:51,usr-ols,logoff,pc19
15989,2018-03-21 22:45:56,usr-sdc,logoff,pc92
15990,2018-03-21 22:46:26,usr-dga,logoff,pc63
15991,2018-03-21 22:46:56,usr-pqq,logoff,pc17
15992,2018-03-21 22:46:58,usr-rxo,logoff,pc20
15993,2018-03-21 23:02:02,usr-daf,logoff,pc62
15994,2018-03-21 23:24:42,usr-feq,logoff,pc10
15995,2018-03-21 23:31:03,usr-gxz,logoff,pc66
15996,2018-03-21 23:40:20,usr-rez,logoff,pc93
15997,2018-03-21 23:44:26,usr-gpq,logoff,pc26
15998,2018-03-21 23:51:09,usr-bcc,logoff,pc0
15999,2018-03-21 23:53:26,usr-jde,logoff,pc98
16000,2018-03-22 00:07:50,usr-tux,login,pc41
16001,2018-03-22 00:34:09,usr-pyb,login,pc84
16002,2018-03-22 01:01:45,usr-ozn,login,pc12
16003,2018-03-22 01:29:37,usr-ooj,login,pc64
16004,2018-03-22 02:07:10,usr-fxf,login,pc38
16005,2018-03-22 02:30:13,usr-qrq,login,pc24
16006,2018-03-22 02:51:44,usr-vtc,login,pc27
16007,2018-03-22 03:19:57,usr-cab,login,pc36
16008,2018-03-22 03:21:24,usr-dga,login,pc63
16009,2018-03-22 03:25:24,usr-hkw,login,pc21
16010,2018-03-22 03:51:30,usr-rxo,login,pc20
16011,2018-03-22 03:53:28,usr-htz,login,pc57
16012,2018-03-22 04:10:10,usr-gpq,login,pc26
16013,2018-03-22 04:14:24,usr-tiy,login,pc22
16014,2018-03-22 04:15:11,usr-kum,login,pc82
16015,2018-03-22 04:20:38,usr-lvo,login,pc18
16016,2018-03-22 04:25:39,usr-tir,login,pc90
16017,2018-03-22 04:26:07,usr-pjl,login,pc85
16018,2018-03-22 04:37:36,usr-pog,login,pc75
16019,2018-03-22 04:37:55,usr-rez,login,pc93
16020,2018-03-22 04:42:44,usr-bcc,login,pc0
16021,2018-03-22 04:43:57,usr-ols,login,pc19
16022,2018-03-22 04:48:51,usr-jwl,login,pc71
16023,2018-03-22 05:09:32,usr-qlr,login,pc5
16024,2018-03-22 05:15:43,usr-ylm,login,pc80
16025,2018-03-22 05:28:47,usr-czc,login,pc94
16026,2018-03-22 05:31:01,usr-mgv,login,pc65
16027,2018-03-22 05:33:00,usr-vdy,login,pc31
16028,2018-03-22 05:37:48,usr-kxa,login,pc28
16029,2018-03-22 05:38:35,usr-qpx,login,pc87
16030,2018-03-22 05:48:17,usr-lok,login,pc7
16031,2018-03-22 05:50:06,usr-eqs,login,pc48
16032,2018-03-22 05:55:12,usr-gyv,login,pc73
16033,2018-03-22 05:56:29,usr-mwx,login,pc15
16034,2018-03-22 05:59:48,usr-biy,login,pc44
16035,2018-03-22 06:03:55,usr-tsn,login,pc25
16036,2018-03-22 06:04:40,usr-num,login,pc4
16037,2018-03-22 06:11:43,usr-daf,login,pc62
16038,2018-03-22 06:20:29,usr-lof,login,pc14
16039,2018-03-22 06:20:44,usr-uhq,login,pc54
16040,2018-03-22 06:23:41,usr-sdc,login,pc92
16041,2018-03-22 06:24:47,usr-zob,login,pc74
16042,2018-03-22 06:40:58,usr-znp,login,pc88
16043,2018-03-22 06:41:29,usr-qib,login,pc6
16044,2018-03-22 06:46:15,usr-ynd,login,pc99
16045,2018-03-22 06:57:40,usr-ihg,login,pc32
16046,2018-03-22 07:11:26,usr-bnw,login,pc33
16047,2018-03-22 07:42:05,usr-pqq,login,pc17
16048,2018-03-22 07:46:52,usr-nqf,login,pc8
16049,2018-03-22 07:48:27,usr-dao,login,pc47
16050,2018-03-22 08:00:33,usr-tca,login,pc76
16051,2018-03-22 08:06:11,usr-wbh,login,pc55
16052,2018-03-22 08:13:08,usr-lmw,login,pc79
16053,2018-03-22 08:14:43,usr-feq,login,pc10
16054,2018-03-22 08:15:07,usr-jit,login,pc2
16055,2018-03-22 08:16:30,usr-nqs,login,pc68
16056,2018-03-22 08:23:05,usr-qhp,login,pc16
16057,2018-03-22 08:26:29,usr-qvr,login,pc11
16058,2018-03-22 08:33:32,usr-bll,login,pc34
16059,2018-03-22 08:52:15,usr-vko,login,pc97
16060,2018-03-22 08:57:20,usr-qxc,login,pc61
16061,2018-03-22 09:00:03,usr-jkp,login,pc42
16062,2018-03-22 09:02:07,usr-ory,login,pc43
16063,2018-03-22 09:04:29,usr-heb,login,pc40
16064,2018-03-22 09:07:56,usr-kii,login,pc50
16065,2018-03-22 09:08:11,usr-wli,login,pc58
16066,2018-03-22 09:08:27,usr-hha,login,pc9
16067,2018-03-22 09:08:34,usr-iqy,login,pc59
16068,2018-03-22 09:09:44,usr-pqk,login,pc49
16069,2018-03-22 09:10:18,usr-vwc,login,pc91
16070,2018-03-22 09:16:57,usr-nua,login,pc51
16071,2018-03-22 09:17:23,usr-jjz,login,pc23
16072,2018-03-22 09:17:24,usr-ljx,login,pc77
16073,2018-03-22 09:17:25,usr-idd,login,pc81
16074,2018-03-22 09:19:31,usr-vzu,login,pc95
16075,2018-03-22 09:26:15,usr-aqd,login,pc70
16076,2018-03-22 09:27:16,usr-vnd,login,pc72
16077,2018-03-22 09:32:21,usr-ypg,login,pc78
16078,2018-03-22 09:33:33,usr-fxz,login,pc1
16079,2018-03-22 09:34:18,usr-jmh,login,pc89
16080,2018-03-22 09:35:35,usr-gxd,login,pc29
16081,2018-03-22 09:37:28,usr-oci,login,pc56
16082,2018-03-22 09:38:11,usr-jmh,login,pc96
16083,2018-03-22 09:38:29,usr-ezl,login,pc86
16084,2018-03-22 09:42:15,usr-ubi,login,pc30
16085,2018-03-22 09:45:00,usr-qas,login,pc67
16086,2018-03-22 09:45:35,usr-ylz,login,pc13
16087,2018-03-22 09:48:58,usr-wda,login,pc83
16088,2018-03-22 09:49:44,usr-bsv,login,pc3
16089,2018-03-22 09:51:40,usr-ams,login,pc39
16090,2018-03-22 09:55:03,usr-bmn,login,pc60
16091,2018-03-22 09:55:12,usr-vac,login,pc35
16092,2018-03-22 09:57:46,usr-hcv,login,pc46
16093,2018-03-22 09:58:25,usr-eff,login,pc53
16094,2018-03-22 09:59:10,usr-ali,login,pc37
16095,2018-03-22 09:59:36,usr-evb,login,pc52
16096,2018-03-22 10:11:41,usr-jde,login,pc98
16097,2018-03-22 10:57:34,usr-dvz,login,pc69
16098,2018-03-22 11:22:39,usr-twe,login,pc45
16099,2018-03-22 11:41:14,usr-gxz,login,pc66
16100,2018-03-22 14:03:37,usr-bmn,logoff,pc60
16101,2018-03-22 14:03:45,usr-ezl,logoff,pc86
16102,2018-03-22 14:09:00,usr-jmh,logoff,pc89
16103,2018-03-22 14:10:51,usr-nqs,logoff,pc68
16104,2018-03-22 14:27:56,usr-pqk,logoff,pc49
16105,2018-03-22 14:30:41,usr-tca,logoff,pc76
16106,2018-03-22 14:34:26,usr-bsv,logoff,pc3
16107,2018-03-22 14:44:31,usr-hha,logoff,pc9
16108,2018-03-22 14:45:54,usr-qvr,logoff,pc11
16109,2018-03-22 14:51:53,usr-qxc,logoff,pc61
16110,2018-03-22 14:57:17,usr-znp,logoff,pc88
16111,2018-03-22 15:00:47,usr-qhp,logoff,pc16
16112,2018-03-22 15:06:58,usr-ylm,logoff,pc80
16113,2018-03-22 15:08:51,usr-evb,logoff,pc52
16114,2018-03-22 15:08:59,usr-kxa,logoff,pc28
16115,2018-03-22 15:10:00,usr-pjl,logoff,pc85
16116,2018-03-22 15:11:38,usr-uhq,logoff,pc54
16117,2018-03-22 15:12:19,usr-bll,logoff,pc34
16118,2018-03-22 15:13:36,usr-qib,logoff,pc6
16119,2018-03-22 15:15:04,usr-eqs,logoff,pc48
16120,2018-03-22 15:24:11,usr-vko,logoff,pc97
16121,2018-03-22 15:25:45,usr-htz,logoff,pc57
16122,2018-03-22 15:29:39,usr-qlr,logoff,pc5
16123,2018-03-22 15:30:56,usr-ihg,logoff,pc32
16124,2018-03-22 15:38:29,usr-wbh,logoff,pc55
16125,2018-03-22 15:39:59,usr-qpx,logoff,pc87
16126,2018-03-22 15:40:52,usr-tiy,logoff,pc22
16127,2018-03-22 15:43:13,usr-tux,logoff,pc41
16128,2018-03-22 15:46:14,usr-pog,logoff,pc75
16129,2018-03-22 15:49:29,usr-czc,logoff,pc94
16130,2018-03-22 15:52:06,usr-jit,logoff,pc2
16131,2018-03-22 16:01:03,usr-lvo,logoff,pc18
16132,2018-03-22 16:25:46,usr-gyv,logoff,pc73
16133,2018-03-22 16:37:40,usr-lok,logoff,pc7
16134,2018-03-22 16:41:18,usr-lof,logoff,pc14
16135,2018-03-22 16:43:26,usr-mgv,logoff,pc65
16136,2018-03-22 16:46:25,usr-ols,logoff,pc19
16137,2018-03-22 16:53:30,usr-kum,logoff,pc82
16138,2018-03-22 17:00:28,usr-qas,logoff,pc67
16139,2018-03-22 17:04:32,usr-eff,logoff,pc53
16140,2018-03-22 17:04:41,usr-ylz,logoff,pc13
16141,2018-03-22 17:05:07,usr-jjz,logoff,pc23
16142,2018-03-22 17:08:45,usr-vac,logoff,pc35
16143,2018-03-22 17:10:18,usr-idd,logoff,pc81
16144,2018-03-22 17:10:32,usr-wda,logoff,pc83
16145,2018-03-22 17:17:42,usr-hcv,logoff,pc46
16146,2018-03-22 17:19:46,usr-ypg,logoff,pc78
16147,2018-03-22 17:22:40,usr-ory,logoff,pc43
16148,2018-03-22 17:25:04,usr-wli,logoff,pc58
16149,2018-03-22 17:26:09,usr-aqd,logoff,pc70
16150,2018-03-22 17:26:19,usr-kii,logoff,pc50
16151,2018-03-22 17:29:24,usr-fxz,logoff,pc1
16152,2018-03-22 17:29:25,usr-heb,logoff,pc40
16153,2018-03-22 17:32:06,usr-oci,logoff,pc56
16154,2018-03-22 17:35:23,usr-nua,logoff,pc51
16155,2018-03-22 17:35:34,usr-vnd,logoff,pc72
16156,2018-03-22 17:35:51,usr-vwc,logoff,pc91
16157,2018-03-22 17:37:08,usr-pyb,logoff,pc84
16158,2018-03-22 17:42:40,usr-jmh,logoff,pc96
16159,2018-03-22 17:42:58,usr-jkp,logoff,pc42
16160,2018-03-22 17:43:14,usr-ali,logoff,pc37
16161,2018-03-22 17:45:14,usr-vzu,logoff,pc95
16162,2018-03-22 17:51:52,usr-iqy,logoff,pc59
16163,2018-03-22 17:52:38,usr-ubi,logoff,pc30
16164,2018-03-22 17:55:06,usr-gxd,logoff,pc29
16165,2018-03-22 17:55:50,usr-daf,logoff,pc62
16166,2018-03-22 17:57:36,usr-ljx,logoff,pc77
16167,2018-03-22 17:59:01,usr-ams,logoff,pc39
16168,2018-03-22 18:03:28,usr-bcc,logoff,pc0
16169,2018-03-22 18:22:38,usr-biy,logoff,pc44
16170,2018-03-22 18:42:29,usr-rez,logoff,pc93
16171,2018-03-22 19:04:21,usr-dvz,logoff,pc69
16172,2018-03-22 19:05:46,usr-ozn,logoff,pc12
16173,2018-03-22 19:06:31,usr-hkw,logoff,pc21
16174,2018-03-22 19:19:20,usr-fxf,logoff,pc38
16175,2018-03-22 19:46:32,usr-tsn,logoff,pc25
16176,2018-03-22 19:47:29,usr-vdy,logoff,pc31
16177,2018-03-22 19:52:39,usr-rxo,logoff,pc20
16178,2018-03-22 20:19:50,usr-lmw,logoff,pc79
16179,2018-03-22 20:27:39,usr-zob,logoff,pc74
16180,2018-03-22 20:30:11,usr-tir,logoff,pc90
16181,2018-03-22 20:32:47,usr-jwl,logoff,pc71
16182,2018-03-22 20:34:24,usr-ynd,logoff,pc99
16183,2018-03-22 20:38:40,usr-cab,logoff,pc36
16184,2018-03-22 20:44:06,usr-vtc,logoff,pc27
16185,2018-03-22 20:46:36,usr-gpq,logoff,pc26
16186,2018-03-22 20:54:46,usr-dao,logoff,pc47
16187,2018-03-22 21:03:57,usr-pqq,logoff,pc17
16188,2018-03-22 21:05:28,usr-jde,logoff,pc98
16189,2018-03-22 21:05:36,usr-bnw,logoff,pc33
16190,2018-03-22 21:18:52,usr-gxz,logoff,pc66
16191,2018-03-22 21:27:11,usr-ooj,logoff,pc64
16192,2018-03-22 21:28:06,usr-feq,logoff,pc10
16193,2018-03-22 21:43:34,usr-qrq,logoff,pc24
16194,2018-03-22 22:32:43,usr-twe,logoff,pc45
16195,2018-03-22 22:39:11,usr-nqf,logoff,pc8
16196,2018-03-22 22:43:47,usr-num,logoff,pc4
16197,2018-03-22 23:29:07,usr-sdc,logoff,pc92
16198,2018-03-22 23:43:01,usr-dga,logoff,pc63
16199,2018-03-22 23:49:26,usr-mwx,logoff,pc15
16200,2018-03-23 00:42:44,usr-htz,login,pc57
16201,2018-03-23 01:05:27,usr-dvz,login,pc69
16202,2018-03-23 01:35:15,usr-dao,login,pc47
16203,2018-03-23 01:43:52,usr-bnw,login,pc33
16204,2018-03-23 02:15:11,usr-pqq,login,pc17
16205,2018-03-23 02:25:17,usr-ozn,login,pc12
16206,2018-03-23 02:43:49,usr-cab,login,pc36
16207,2018-03-23 03:41:32,usr-feq,login,pc10
16208,2018-03-23 03:53:17,usr-gyv,login,pc73
16209,2018-03-23 04:04:34,usr-daf,login,pc62
16210,2018-03-23 04:04:51,usr-sdc,login,pc92
16211,2018-03-23 04:11:23,usr-uhq,login,pc54
16212,2018-03-23 04:13:24,usr-vdy,login,pc31
16213,2018-03-23 04:14:02,usr-lof,login,pc14
16214,2018-03-23 04:15:02,usr-kum,login,pc82
16215,2018-03-23 04:16:45,usr-ylm,login,pc80
16216,2018-03-23 04:23:10,usr-jde,login,pc98
16217,2018-03-23 04:29:05,usr-hkw,login,pc21
16218,2018-03-23 04:35:24,usr-rxo,login,pc20
16219,2018-03-23 04:40:37,usr-tsn,login,pc25
16220,2018-03-23 04:44:55,usr-znp,login,pc88
16221,2018-03-23 04:47:53,usr-czc,login,pc94
16222,2018-03-23 04:53:11,usr-mgv,login,pc65
16223,2018-03-23 04:54:19,usr-mwx,login,pc15
16224,2018-03-23 05:00:57,usr-qib,login,pc6
16225,2018-03-23 05:03:49,usr-bcc,login,pc0
16226,2018-03-23 05:10:36,usr-tiy,login,pc22
16227,2018-03-23 05:24:09,usr-fxf,login,pc38
16228,2018-03-23 05:29:33,usr-pjl,login,pc85
16229,2018-03-23 05:36:25,usr-qpx,login,pc87
16230,2018-03-23 05:39:32,usr-dga,login,pc63
16231,2018-03-23 05:42:06,usr-eqs,login,pc48
16232,2018-03-23 05:44:05,usr-qlr,login,pc5
16233,2018-03-23 05:44:21,usr-vtc,login,pc27
16234,2018-03-23 05:47:26,usr-ynd,login,pc99
16235,2018-03-23 05:54:44,usr-tir,login,pc90
16236,2018-03-23 05:55:58,usr-zob,login,pc74
16237,2018-03-23 05:59:25,usr-lok,login,pc7
16238,2018-03-23 06:00:43,usr-kxa,login,pc28
16239,2018-03-23 06:22:55,usr-lvo,login,pc18
16240,2018-03-23 06:28:14,usr-tux,login,pc41
16241,2018-03-23 06:29:59,usr-gpq,login,pc26
16242,2018-03-23 06:33:16,usr-pog,login,pc75
16243,2018-03-23 06:40:36,usr-jwl,login,pc71
16244,2018-03-23 06:42:09,usr-rez,login,pc93
16245,2018-03-23 06:48:25,usr-lmw,login,pc79
16246,2018-03-23 06:51:19,usr-ihg,login,pc32
16247,2018-03-23 06:58:19,usr-biy,login,pc44
16248,2018-03-23 07:25:06,usr-ooj,login,pc64
16249,2018-03-23 07:32:30,usr-qrq,login,pc24
16250,2018-03-23 07:40:45,usr-ols,login,pc19
16251,2018-03-23 07:41:23,usr-pyb,login,pc84
16252,2018-03-23 07:45:54,usr-num,login,pc4
16253,2018-03-23 07:57:14,usr-twe,login,pc45
16254,2018-03-23 08:01:00,usr-qhp,login,pc16
16255,2018-03-23 08:09:00,usr-bll,login,pc34
16256,2018-03-23 08:09:59,usr-jit,login,pc2
16257,2018-03-23 08:18:45,usr-wbh,login,pc55
16258,2018-03-23 08:21:33,usr-bmn,login,pc60
16259,2018-03-23 08:32:53,usr-evb,login,pc52
16260,2018-03-23 08:35:40,usr-hha,login,pc9
16261,2018-03-23 08:41:25,usr-qxc,login,pc61
16262,2018-03-23 08:50:46,usr-nqs,login,pc68
16263,2018-03-23 09:00:49,usr-heb,login,pc40
16264,2018-03-23 09:04:08,usr-vwc,login,pc91
16265,2018-03-23 09:05:01,usr-ezl,login,pc86
16266,2018-03-23 09:08:08,usr-ali,login,pc37
16267,2018-03-23 09:08:21,usr-kii,login,pc50
16268,2018-03-23 09:10:18,usr-vnd,login,pc72
16269,2018-03-23 09:10:53,usr-vac,login,pc35
16270,2018-03-23 09:15:59,usr-eff,login,pc53
16271,2018-03-23 09:18:38,usr-ubi,login,pc30
16272,2018-03-23 09:21:32,usr-qvr,login,pc11
16273,2018-03-23 09:23:31,usr-ams,login,pc39
16274,2018-03-23 09:24:31,usr-fxz,login,pc1
16275,2018-03-23 09:24:46,usr-wda,login,pc83
16276,2018-03-23 09:27:14,usr-vko,login,pc97
16277,2018-03-23 09:27:44,usr-bsv,login,pc3
16278,2018-03-23 09:29:17,usr-ypg,login,pc78
16279,2018-03-23 09:34:14,usr-iqy,login,pc59
16280,2018-03-23 09:36:37,usr-vzu,login,pc95
16281,2018-03-23 09:36:46,usr-tca,login,pc76
16282,2018-03-23 09:41:09,usr-jmh,login,pc96
16283,2018-03-23 09:42:39,usr-ylz,login,pc13
16284,2018-03-23 09:42:46,usr-qas,login,pc67
16285,2018-03-23 09:43:28,usr-nua,login,pc51
16286,2018-03-23 09:43:47,usr-jmh,login,pc89
16287,2018-03-23 09:47:30,usr-hcv,login,pc46
16288,2018-03-23 09:50:17,usr-ory,login,pc43
16289,2018-03-23 09:51:27,usr-ljx,login,pc77
16290,2018-03-23 09:52:34,usr-nqf,login,pc8
16291,2018-03-23 09:52:43,usr-idd,login,pc81
16292,2018-03-23 09:53:20,usr-jkp,login,pc42
16293,2018-03-23 09:53:36,usr-pqk,login,pc49
16294,2018-03-23 09:57:26,usr-oci,login,pc56
16295,2018-03-23 09:57:47,usr-jjz,login,pc23
16296,2018-03-23 09:59:35,usr-aqd,login,pc70
16297,2018-03-23 09:59:42,usr-gxd,login,pc29
16298,2018-03-23 09:59:52,usr-wli,login,pc58
16299,2018-03-23 10:21:41,usr-gxz,login,pc66
16300,2018-03-23 14:02:30,usr-vko,logoff,pc97
16301,2018-03-23 14:06:46,usr-hha,logoff,pc9
16302,2018-03-23 14:11:50,usr-ezl,logoff,pc86
16303,2018-03-23 14:12:09,usr-jmh,logoff,pc89
16304,2018-03-23 14:12:57,usr-wbh,logoff,pc55
16305,2018-03-23 14:21:56,usr-qhp,logoff,pc16
16306,2018-03-23 14:25:16,usr-bsv,logoff,pc3
16307,2018-03-23 14:25:29,usr-qxc,logoff,pc61
16308,2018-03-23 14:30:03,usr-tca,logoff,pc76
16309,2018-03-23 14:36:51,usr-pyb,logoff,pc84
16310,2018-03-23 14:41:42,usr-eqs,logoff,pc48
16311,2018-03-23 14:44:54,usr-evb,logoff,pc52
16312,2018-03-23 14:50:01,usr-pqk,logoff,pc49
16313,2018-03-23 14:58:26,usr-bmn,logoff,pc60
16314,2018-03-23 15:06:24,usr-czc,logoff,pc94
16315,2018-03-23 15:07:21,usr-mgv,logoff,pc65
16316,2018-03-23 15:11:58,usr-lvo,logoff,pc18
16317,2018-03-23 15:13:44,usr-nqs,logoff,pc68
16318,2018-03-23 15:15:18,usr-htz,logoff,pc57
16319,2018-03-23 15:18:58,usr-qvr,logoff,pc11
16320,2018-03-23 15:20:00,usr-pog,logoff,pc75
16321,2018-03-23 15:21:29,usr-ihg,logoff,pc32
16322,2018-03-23 15:27:31,usr-jit,logoff,pc2
16323,2018-03-23 15:27:56,usr-qlr,logoff,pc5
16324,2018-03-23 15:36:22,usr-bll,logoff,pc34
16325,2018-03-23 15:40:45,usr-qib,logoff,pc6
16326,2018-03-23 15:53:39,usr-qpx,logoff,pc87
16327,2018-03-23 15:58:22,usr-tiy,logoff,pc22
16328,2018-03-23 16:06:25,usr-lof,logoff,pc14
16329,2018-03-23 16:12:30,usr-kxa,logoff,pc28
16330,2018-03-23 16:24:23,usr-uhq,logoff,pc54
16331,2018-03-23 16:34:19,usr-lok,logoff,pc7
16332,2018-03-23 16:38:42,usr-kum,logoff,pc82
16333,2018-03-23 16:39:03,usr-pjl,logoff,pc85
16334,2018-03-23 16:48:49,usr-ylm,logoff,pc80
16335,2018-03-23 16:56:32,usr-ozn,logoff,pc12
16336,2018-03-23 17:01:52,usr-wli,logoff,pc58
16337,2018-03-23 17:03:42,usr-vac,logoff,pc35
16338,2018-03-23 17:05:51,usr-nua,logoff,pc51
16339,2018-03-23 17:06:01,usr-qas,logoff,pc67
16340,2018-03-23 17:06:47,usr-jjz,logoff,pc23
16341,2018-03-23 17:10:27,usr-iqy,logoff,pc59
16342,2018-03-23 17:18:04,usr-oci,logoff,pc56
16343,2018-03-23 17:18:51,usr-jmh,logoff,pc96
16344,2018-03-23 17:22:22,usr-ljx,logoff,pc77
16345,2018-03-23 17:24:06,usr-heb,logoff,pc40
16346,2018-03-23 17:25:24,usr-ali,logoff,pc37
16347,2018-03-23 17:27:38,usr-ams,logoff,pc39
16348,2018-03-23 17:30:10,usr-vzu,logoff,pc95
16349,2018-03-23 17:30:15,usr-ylz,logoff,pc13
16350,2018-03-23 17:30:30,usr-ypg,logoff,pc78
16351,2018-03-23 17:31:30,usr-wda,logoff,pc83
16352,2018-03-23 17:32:17,usr-fxz,logoff,pc1
16353,2018-03-23 17:33:02,usr-idd,logoff,pc81
16354,2018-03-23 17:34:02,usr-aqd,logoff,pc70
16355,2018-03-23 17:42:29,usr-vnd,logoff,pc72
16356,2018-03-23 17:43:00,usr-ory,logoff,pc43
16357,2018-03-23 17:47:15,usr-vwc,logoff,pc91
16358,2018-03-23 17:47:34,usr-gxd,logoff,pc29
16359,2018-03-23 17:49:23,usr-hcv,logoff,pc46
16360,2018-03-23 17:50:09,usr-ubi,logoff,pc30
16361,2018-03-23 17:50:38,usr-jkp,logoff,pc42
16362,2018-03-23 17:53:57,usr-eff,logoff,pc53
16363,2018-03-23 17:58:06,usr-kii,logoff,pc50
16364,2018-03-23 18:07:23,usr-bcc,logoff,pc0
16365,2018-03-23 18:12:09,usr-znp,logoff,pc88
16366,2018-03-23 18:31:34,usr-sdc,logoff,pc92
16367,2018-03-23 18:54:02,usr-tux,logoff,pc41
16368,2018-03-23 18:58:09,usr-vtc,logoff,pc27
16369,2018-03-23 19:08:49,usr-qrq,logoff,pc24
16370,2018-03-23 19:35:37,usr-dao,logoff,pc47
16371,2018-03-23 19:36:27,usr-daf,logoff,pc62
16372,2018-03-23 19:40:47,usr-hkw,logoff,pc21
16373,2018-03-23 19:40:58,usr-jwl,logoff,pc71
16374,2018-03-23 19:42:57,usr-gpq,logoff,pc26
16375,2018-03-23 19:47:33,usr-pqq,logoff,pc17
16376,2018-03-23 19:50:05,usr-cab,logoff,pc36
16377,2018-03-23 20:27:48,usr-mwx,logoff,pc15
16378,2018-03-23 20:28:20,usr-fxf,logoff,pc38
16379,2018-03-23 20:41:13,usr-num,logoff,pc4
